date,factor,hump_value,mid_maturity,short_maturity,long_maturity
2002-01-30,gamma0,0.0001146378705474729,6m,1m,12m
2002-01-31,gamma0,4.900811017538787e-05,6m,1m,12m
2002-02-01,gamma0,6.878894340054737e-05,6m,1m,12m
2002-02-04,gamma0,0.00020265827083991192,6m,1m,12m
2002-02-05,gamma0,0.0002201588924080772,6m,1m,12m
2002-02-06,gamma0,0.0001931365231999154,6m,1m,12m
2002-02-07,gamma0,0.0001489642637563635,6m,1m,12m
2002-02-08,gamma0,7.995882161284564e-05,6m,1m,12m
2002-02-13,gamma0,1.522888646724538e-05,6m,1m,12m
2002-02-14,gamma0,4.810710761369063e-05,6m,1m,12m
2002-02-15,gamma0,6.447552769032966e-05,6m,1m,12m
2002-02-19,gamma0,0.0001285635516779957,6m,1m,12m
2002-02-20,gamma0,6.56079399527436e-05,6m,1m,12m
2002-02-21,gamma0,0.00014022777031622404,6m,1m,12m
2002-02-22,gamma0,6.968133738394827e-05,6m,1m,12m
2002-02-25,gamma0,1.953379132878001e-05,6m,1m,12m
2002-02-26,gamma0,1.6802251352341924e-05,6m,1m,12m
2002-02-27,gamma0,2.9082711982653417e-05,6m,1m,12m
2002-02-28,gamma0,3.44006867839439e-05,6m,1m,12m
2002-03-01,gamma0,-1.638604054093801e-05,6m,1m,12m
2002-03-04,gamma0,4.387184272901819e-05,6m,1m,12m
2002-03-05,gamma0,3.494796416562335e-05,6m,1m,12m
2002-03-06,gamma0,4.953917215889089e-05,6m,1m,12m
2002-03-07,gamma0,4.168395867330054e-05,6m,1m,12m
2002-03-08,gamma0,-1.5981426023604576e-05,6m,1m,12m
2002-03-20,gamma0,-4.6195788724047236e-05,6m,1m,12m
2002-03-21,gamma0,-7.702680959239305e-05,6m,1m,12m
2002-03-22,gamma0,-8.351727848261183e-05,6m,1m,12m
2002-03-25,gamma0,-3.385708372448383e-05,6m,1m,12m
2002-03-26,gamma0,-1.6404503227622456e-05,6m,1m,12m
2002-03-27,gamma0,-3.5782295410548586e-05,6m,1m,12m
2002-03-28,gamma0,-4.5805836868039154e-05,6m,1m,12m
2002-04-01,gamma0,8.039195182077408e-06,6m,1m,12m
2002-04-02,gamma0,4.6081637378605395e-05,6m,1m,12m
2002-04-03,gamma0,7.129497253485649e-05,6m,1m,12m
2002-04-04,gamma0,2.4534251638289286e-05,6m,1m,12m
2002-04-05,gamma0,-8.672052731686982e-06,6m,1m,12m
2002-04-08,gamma0,2.898742225896077e-05,6m,1m,12m
2002-04-09,gamma0,3.0481098676977344e-05,6m,1m,12m
2002-04-10,gamma0,-2.308988857515277e-05,6m,1m,12m
2002-04-11,gamma0,3.141354995759349e-05,6m,1m,12m
2002-04-12,gamma0,9.34467319551506e-06,6m,1m,12m
2002-04-17,gamma0,5.144913715793904e-06,6m,1m,12m
2002-04-18,gamma0,2.3469194763131433e-05,6m,1m,12m
2002-04-19,gamma0,-8.894544695834118e-06,6m,1m,12m
2002-04-22,gamma0,5.8673001568923646e-05,6m,1m,12m
2002-04-23,gamma0,3.572660291979826e-05,6m,1m,12m
2002-04-24,gamma0,5.487098378921091e-05,6m,1m,12m
2002-04-25,gamma0,7.568492261466643e-05,6m,1m,12m
2002-04-26,gamma0,9.966978548528726e-05,6m,1m,12m
2002-04-29,gamma0,0.00014916041776531276,6m,1m,12m
2002-04-30,gamma0,6.339416420697047e-05,6m,1m,12m
2002-05-01,gamma0,2.549515667088754e-05,6m,1m,12m
2002-05-02,gamma0,1.8907140520193457e-05,6m,1m,12m
2002-05-03,gamma0,1.5615872423531995e-05,6m,1m,12m
2002-05-06,gamma0,6.681088483494191e-05,6m,1m,12m
2002-05-07,gamma0,4.9266263810018026e-05,6m,1m,12m
2002-05-08,gamma0,5.6093618053517246e-05,6m,1m,12m
2002-05-09,gamma0,6.420208070726793e-05,6m,1m,12m
2002-05-10,gamma0,3.3379388454602544e-05,6m,1m,12m
2002-05-22,gamma0,-2.245568598590446e-05,6m,1m,12m
2002-05-23,gamma0,-7.663027619345018e-05,6m,1m,12m
2002-05-24,gamma0,-5.2071354572949686e-05,6m,1m,12m
2002-05-28,gamma0,-4.996286164725293e-06,6m,1m,12m
2002-05-29,gamma0,-1.7149107265212213e-05,6m,1m,12m
2002-05-30,gamma0,-1.50675312919331e-05,6m,1m,12m
2002-05-31,gamma0,-4.167173426356822e-05,6m,1m,12m
2002-06-03,gamma0,6.393139193248458e-05,6m,1m,12m
2002-06-04,gamma0,0.0001071883565238101,6m,1m,12m
2002-06-05,gamma0,5.941335035812903e-05,6m,1m,12m
2002-06-06,gamma0,0.00012006998444348684,6m,1m,12m
2002-06-07,gamma0,7.826418373212814e-05,6m,1m,12m
2002-06-10,gamma0,0.00010784858267511465,6m,1m,12m
2002-06-11,gamma0,0.00013043059053890416,6m,1m,12m
2002-06-12,gamma0,0.00012119362942259628,6m,1m,12m
2002-06-13,gamma0,0.00011279232133058943,6m,1m,12m
2002-06-14,gamma0,0.0001535821522827719,6m,1m,12m
2002-06-19,gamma0,0.00014099636534362263,6m,1m,12m
2002-06-20,gamma0,0.00015360675094271335,6m,1m,12m
2002-06-21,gamma0,0.00020259764035624638,6m,1m,12m
2002-06-24,gamma0,0.00017429310858417765,6m,1m,12m
2002-06-25,gamma0,0.00022269964912941702,6m,1m,12m
2002-06-26,gamma0,0.00027676058839884714,6m,1m,12m
2002-06-27,gamma0,0.00021460177201311712,6m,1m,12m
2002-06-28,gamma0,0.00014887200086563957,6m,1m,12m
2002-07-01,gamma0,0.0002328291502923996,6m,1m,12m
2002-07-02,gamma0,0.0003208514788920469,6m,1m,12m
2002-07-03,gamma0,0.00031170067365530763,6m,1m,12m
2002-07-05,gamma0,0.00023306478400128585,6m,1m,12m
2002-07-08,gamma0,0.00028713318339396306,6m,1m,12m
2002-07-09,gamma0,0.00031849820550017874,6m,1m,12m
2002-07-10,gamma0,0.00048210296569149404,6m,1m,12m
2002-07-11,gamma0,0.0003876787119294077,6m,1m,12m
2002-07-12,gamma0,0.000387421133448919,6m,1m,12m
2002-07-17,gamma0,0.0003944223786201996,6m,1m,12m
2002-07-18,gamma0,0.00039654342091445223,6m,1m,12m
2002-07-19,gamma0,0.0005131224330777235,6m,1m,12m
2002-07-22,gamma0,0.0006549744119991721,6m,1m,12m
2002-07-23,gamma0,0.0006747710380635445,6m,1m,12m
2002-07-24,gamma0,0.0005794550410837076,6m,1m,12m
2002-07-25,gamma0,0.0004914097465742791,6m,1m,12m
2002-07-26,gamma0,0.0003642716406121471,6m,1m,12m
2002-07-29,gamma0,0.00027150804079487123,6m,1m,12m
2002-07-30,gamma0,0.00020237671899189696,6m,1m,12m
2002-07-31,gamma0,0.00025111420322401193,6m,1m,12m
2002-08-01,gamma0,0.0003674827752878383,6m,1m,12m
2002-08-02,gamma0,0.0003827549091493989,6m,1m,12m
2002-08-05,gamma0,0.0005528890000253692,6m,1m,12m
2002-08-06,gamma0,0.0004677037856135051,6m,1m,12m
2002-08-07,gamma0,0.00037194855522527037,6m,1m,12m
2002-08-08,gamma0,0.00031471008451294184,6m,1m,12m
2002-08-09,gamma0,0.0002805626501238922,6m,1m,12m
2002-08-21,gamma0,5.031100124985359e-05,6m,1m,12m
2002-08-22,gamma0,4.8179716733307227e-05,6m,1m,12m
2002-08-23,gamma0,0.0001135491550740289,6m,1m,12m
2002-08-26,gamma0,0.00011153098523493751,6m,1m,12m
2002-08-27,gamma0,6.578484498021115e-05,6m,1m,12m
2002-08-28,gamma0,0.00018477394202624312,6m,1m,12m
2002-08-29,gamma0,0.00019837277137461378,6m,1m,12m
2002-08-30,gamma0,0.00010051258658713523,6m,1m,12m
2002-09-03,gamma0,0.0003449634298004158,6m,1m,12m
2002-09-04,gamma0,0.00026977556919005434,6m,1m,12m
2002-09-05,gamma0,0.0003100205946497521,6m,1m,12m
2002-09-06,gamma0,0.00023389170691707283,6m,1m,12m
2002-09-09,gamma0,0.0002775627499609464,6m,1m,12m
2002-09-10,gamma0,0.00023011851888985043,6m,1m,12m
2002-09-11,gamma0,0.0002619054201742231,6m,1m,12m
2002-09-12,gamma0,0.00031017469363542273,6m,1m,12m
2002-09-13,gamma0,0.00019101051868764785,6m,1m,12m
2002-09-18,gamma0,0.0002979687556802854,6m,1m,12m
2002-09-19,gamma0,0.0003013753505916091,6m,1m,12m
2002-09-20,gamma0,0.0002706800473625454,6m,1m,12m
2002-09-23,gamma0,0.00026460046601692246,6m,1m,12m
2002-09-24,gamma0,0.000281058588190214,6m,1m,12m
2002-09-25,gamma0,0.0001411518349401174,6m,1m,12m
2002-09-26,gamma0,6.080141274480532e-05,6m,1m,12m
2002-09-27,gamma0,0.00012971711924821865,6m,1m,12m
2002-09-30,gamma0,0.0002540789430919691,6m,1m,12m
2002-10-01,gamma0,9.569436124862915e-05,6m,1m,12m
2002-10-02,gamma0,0.00021117216721981005,6m,1m,12m
2002-10-03,gamma0,0.000230901074095129,6m,1m,12m
2002-10-04,gamma0,0.00024601331701641773,6m,1m,12m
2002-10-07,gamma0,0.00037276293608316373,6m,1m,12m
2002-10-08,gamma0,0.00027334751983444454,6m,1m,12m
2002-10-09,gamma0,0.0003508208201977363,6m,1m,12m
2002-10-10,gamma0,0.00026916720267186893,6m,1m,12m
2002-10-11,gamma0,0.00017006131889003577,6m,1m,12m
2002-10-16,gamma0,0.00023045789222458332,6m,1m,12m
2002-10-17,gamma0,0.00020741181160087893,6m,1m,12m
2002-10-18,gamma0,0.00019251286346273465,6m,1m,12m
2002-10-21,gamma0,0.00018980449231772515,6m,1m,12m
2002-10-22,gamma0,0.00022409757318524155,6m,1m,12m
2002-10-23,gamma0,0.00019001398320452544,6m,1m,12m
2002-10-24,gamma0,0.0002707842763634718,6m,1m,12m
2002-10-25,gamma0,0.00013722047291059498,6m,1m,12m
2002-10-28,gamma0,0.00019232417684451626,6m,1m,12m
2002-10-29,gamma0,0.0002488134195172832,6m,1m,12m
2002-10-30,gamma0,0.0002128275304992969,6m,1m,12m
2002-10-31,gamma0,0.0002151774479212095,6m,1m,12m
2002-11-01,gamma0,0.00017431421387479712,6m,1m,12m
2002-11-04,gamma0,0.0002567466923573459,6m,1m,12m
2002-11-05,gamma0,0.00027916995751118895,6m,1m,12m
2002-11-06,gamma0,0.0002223192650640326,6m,1m,12m
2002-11-07,gamma0,0.00023737581211195343,6m,1m,12m
2002-11-08,gamma0,0.0001621673678460177,6m,1m,12m
2002-11-20,gamma0,-9.006422019514068e-05,6m,1m,12m
2002-11-21,gamma0,-6.597439123626919e-05,6m,1m,12m
2002-11-22,gamma0,-9.787325423925986e-05,6m,1m,12m
2002-11-25,gamma0,-3.077374318846878e-05,6m,1m,12m
2002-11-26,gamma0,2.715336307563636e-06,6m,1m,12m
2002-11-27,gamma0,9.424204390622404e-05,6m,1m,12m
2002-11-29,gamma0,0.00010213309481437976,6m,1m,12m
2002-12-02,gamma0,4.122661288762739e-05,6m,1m,12m
2002-12-03,gamma0,7.36640760488764e-05,6m,1m,12m
2002-12-04,gamma0,0.0001061000459419589,6m,1m,12m
2002-12-05,gamma0,0.0001320866147593707,6m,1m,12m
2002-12-06,gamma0,6.576649468173952e-05,6m,1m,12m
2002-12-09,gamma0,0.0001347117672533851,6m,1m,12m
2002-12-10,gamma0,5.314516996534446e-05,6m,1m,12m
2002-12-11,gamma0,1.8500045977679552e-05,6m,1m,12m
2002-12-12,gamma0,-1.0371280521265111e-05,6m,1m,12m
2002-12-13,gamma0,4.102950117207399e-05,6m,1m,12m
2002-12-18,gamma0,4.05728686085473e-06,6m,1m,12m
2002-12-19,gamma0,3.818283238408037e-05,6m,1m,12m
2002-12-20,gamma0,-0.00010638638565352231,6m,1m,12m
2002-12-23,gamma0,-0.00011160303468946645,6m,1m,12m
2002-12-24,gamma0,-0.00011851290651635076,6m,1m,12m
2002-12-26,gamma0,-5.3031023297347376e-05,6m,1m,12m
2002-12-27,gamma0,2.1028362836394247e-05,6m,1m,12m
2002-12-30,gamma0,7.75836299100416e-06,6m,1m,12m
2002-12-31,gamma0,-7.706188131197839e-05,6m,1m,12m
2003-01-02,gamma0,-0.00018772289166800801,6m,1m,12m
2003-01-03,gamma0,-0.00020095103746276872,6m,1m,12m
2003-01-06,gamma0,-9.41050274232723e-05,6m,1m,12m
2003-01-07,gamma0,-0.00014348380825060652,6m,1m,12m
2003-01-08,gamma0,-0.00012048307693526334,6m,1m,12m
2003-01-09,gamma0,-0.00014093855965205664,6m,1m,12m
2003-01-10,gamma0,-0.00013156584397564454,6m,1m,12m
2003-01-22,gamma0,1.9041062373170129e-06,6m,1m,12m
2003-01-23,gamma0,-4.864392939141661e-05,6m,1m,12m
2003-01-24,gamma0,0.00010152280743730968,6m,1m,12m
2003-01-27,gamma0,0.0002732156076986613,6m,1m,12m
2003-01-28,gamma0,0.0001082365458601511,6m,1m,12m
2003-01-29,gamma0,5.9740895825043574e-05,6m,1m,12m
2003-01-30,gamma0,1.6884080143291847e-05,6m,1m,12m
2003-01-31,gamma0,-8.234499823508567e-06,6m,1m,12m
2003-02-03,gamma0,2.6942893448153352e-05,6m,1m,12m
2003-02-04,gamma0,8.799384783334357e-05,6m,1m,12m
2003-02-05,gamma0,0.00011378150811110148,6m,1m,12m
2003-02-06,gamma0,0.00013942322312106238,6m,1m,12m
2003-02-07,gamma0,0.0001386608360440141,6m,1m,12m
2003-02-10,gamma0,0.00015793974232267458,6m,1m,12m
2003-02-11,gamma0,0.00015688726744501723,6m,1m,12m
2003-02-12,gamma0,0.00018619032254666982,6m,1m,12m
2003-02-13,gamma0,0.00021044270768635887,6m,1m,12m
2003-02-14,gamma0,0.00014649474572446574,6m,1m,12m
2003-02-19,gamma0,0.00017264086972914108,6m,1m,12m
2003-02-20,gamma0,0.0001709180387283905,6m,1m,12m
2003-02-21,gamma0,0.0001624828059959437,6m,1m,12m
2003-02-24,gamma0,0.0002456843554109819,6m,1m,12m
2003-02-25,gamma0,0.0002088047397061853,6m,1m,12m
2003-02-26,gamma0,0.00020128349382327306,6m,1m,12m
2003-02-27,gamma0,0.0001360844115908917,6m,1m,12m
2003-02-28,gamma0,0.00012597214466305505,6m,1m,12m
2003-03-03,gamma0,0.00017501116006180768,6m,1m,12m
2003-03-04,gamma0,0.00019899153696577494,6m,1m,12m
2003-03-05,gamma0,0.00014986034118635668,6m,1m,12m
2003-03-06,gamma0,0.00021291465760865105,6m,1m,12m
2003-03-07,gamma0,0.00017105555649323486,6m,1m,12m
2003-03-10,gamma0,0.0002835820966397361,6m,1m,12m
2003-03-11,gamma0,0.00030264188302929924,6m,1m,12m
2003-03-12,gamma0,0.000282587682490373,6m,1m,12m
2003-03-13,gamma0,0.0002338171651063291,6m,1m,12m
2003-03-14,gamma0,0.00019568097696724094,6m,1m,12m
2003-03-19,gamma0,0.0002879274116760531,6m,1m,12m
2003-03-20,gamma0,0.0002869048684366042,6m,1m,12m
2003-03-21,gamma0,0.00021042771259613302,6m,1m,12m
2003-03-24,gamma0,0.0002853970997511757,6m,1m,12m
2003-03-25,gamma0,0.00019813509981379221,6m,1m,12m
2003-03-26,gamma0,0.00019469631540297642,6m,1m,12m
2003-03-27,gamma0,0.0001695098638204244,6m,1m,12m
2003-03-28,gamma0,0.00014697599795698415,6m,1m,12m
2003-03-31,gamma0,0.0002114526460952179,6m,1m,12m
2003-04-01,gamma0,0.000136885931894556,6m,1m,12m
2003-04-02,gamma0,0.00013786632449495843,6m,1m,12m
2003-04-03,gamma0,0.00015354944437314175,6m,1m,12m
2003-04-04,gamma0,0.00016818500316569771,6m,1m,12m
2003-04-07,gamma0,0.0001495897703618931,6m,1m,12m
2003-04-08,gamma0,0.00011693356937671379,6m,1m,12m
2003-04-09,gamma0,0.00012019358784819569,6m,1m,12m
2003-04-10,gamma0,6.120527984174161e-05,6m,1m,12m
2003-04-11,gamma0,-6.457309402868932e-06,6m,1m,12m
2003-04-16,gamma0,-2.4688810677130912e-05,6m,1m,12m
2003-04-17,gamma0,-2.98733571141673e-05,6m,1m,12m
2003-04-21,gamma0,-2.4346384753200996e-05,6m,1m,12m
2003-04-22,gamma0,-4.067767148637429e-05,6m,1m,12m
2003-04-23,gamma0,-1.1287848598724416e-05,6m,1m,12m
2003-04-24,gamma0,-5.124785739414704e-05,6m,1m,12m
2003-04-25,gamma0,-4.0432914429294785e-05,6m,1m,12m
2003-04-28,gamma0,-2.4328654808972915e-05,6m,1m,12m
2003-04-29,gamma0,-2.5227053579980927e-05,6m,1m,12m
2003-04-30,gamma0,-1.8763438656832808e-05,6m,1m,12m
2003-05-01,gamma0,-2.979685555574926e-05,6m,1m,12m
2003-05-02,gamma0,-4.8696120651122444e-05,6m,1m,12m
2003-05-05,gamma0,9.58285760778431e-06,6m,1m,12m
2003-05-06,gamma0,-1.2333673183654952e-05,6m,1m,12m
2003-05-07,gamma0,-2.0170726978438902e-05,6m,1m,12m
2003-05-08,gamma0,-1.895558409188184e-05,6m,1m,12m
2003-05-09,gamma0,-7.983312452044637e-05,6m,1m,12m
2003-05-21,gamma0,-9.256445992536682e-05,6m,1m,12m
2003-05-22,gamma0,-0.00012942713898788126,6m,1m,12m
2003-05-23,gamma0,-0.0001407818824157435,6m,1m,12m
2003-05-27,gamma0,-6.93582474020495e-05,6m,1m,12m
2003-05-28,gamma0,-5.219861822225175e-05,6m,1m,12m
2003-05-29,gamma0,-5.365113063455005e-05,6m,1m,12m
2003-05-30,gamma0,-7.178937235182385e-05,6m,1m,12m
2003-06-02,gamma0,3.5516019742666334e-05,6m,1m,12m
2003-06-03,gamma0,-8.088831357146227e-06,6m,1m,12m
2003-06-04,gamma0,3.4226618908080503e-06,6m,1m,12m
2003-06-05,gamma0,-1.574238330017818e-05,6m,1m,12m
2003-06-06,gamma0,1.2383836184511826e-06,6m,1m,12m
2003-06-09,gamma0,2.426477253116581e-05,6m,1m,12m
2003-06-10,gamma0,-1.0857014202374473e-05,6m,1m,12m
2003-06-11,gamma0,-9.14031513004642e-06,6m,1m,12m
2003-06-12,gamma0,-1.2613705928963825e-05,6m,1m,12m
2003-06-13,gamma0,-1.7172795214952333e-05,6m,1m,12m
2003-06-18,gamma0,-1.7314302865031205e-05,6m,1m,12m
2003-06-19,gamma0,-3.4176395235091406e-05,6m,1m,12m
2003-06-20,gamma0,-3.043631443606343e-05,6m,1m,12m
2003-06-23,gamma0,2.328191129468727e-05,6m,1m,12m
2003-06-24,gamma0,3.613143866257597e-05,6m,1m,12m
2003-06-25,gamma0,2.5275725041255276e-05,6m,1m,12m
2003-06-26,gamma0,-8.238101502879908e-06,6m,1m,12m
2003-06-27,gamma0,-5.591916439091331e-05,6m,1m,12m
2003-06-30,gamma0,-4.032602344356536e-05,6m,1m,12m
2003-07-01,gamma0,-4.6048545811836764e-05,6m,1m,12m
2003-07-02,gamma0,-7.159155457085274e-05,6m,1m,12m
2003-07-03,gamma0,-6.493223436631251e-05,6m,1m,12m
2003-07-07,gamma0,1.572907892781648e-05,6m,1m,12m
2003-07-08,gamma0,-4.19214756895007e-05,6m,1m,12m
2003-07-09,gamma0,-6.221302954684473e-05,6m,1m,12m
2003-07-10,gamma0,-5.013270663159202e-05,6m,1m,12m
2003-07-11,gamma0,-7.446851869341878e-05,6m,1m,12m
2003-07-16,gamma0,-6.130871244223507e-05,6m,1m,12m
2003-07-17,gamma0,-5.937901804071672e-05,6m,1m,12m
2003-07-18,gamma0,-5.6657470057470774e-05,6m,1m,12m
2003-07-21,gamma0,-2.3827388295069584e-05,6m,1m,12m
2003-07-22,gamma0,-4.95579444081289e-05,6m,1m,12m
2003-07-23,gamma0,-6.613092268518362e-05,6m,1m,12m
2003-07-24,gamma0,-7.110625916391795e-05,6m,1m,12m
2003-07-25,gamma0,-7.095516548131677e-05,6m,1m,12m
2003-07-28,gamma0,-4.158824022706161e-05,6m,1m,12m
2003-07-29,gamma0,-4.2018831021486525e-05,6m,1m,12m
2003-07-30,gamma0,-3.083546868308285e-05,6m,1m,12m
2003-07-31,gamma0,2.962844742848676e-07,6m,1m,12m
2003-08-01,gamma0,3.086482070563378e-08,6m,1m,12m
2003-08-04,gamma0,7.597842449775762e-06,6m,1m,12m
2003-08-05,gamma0,-2.452838081030655e-05,6m,1m,12m
2003-08-06,gamma0,-4.5355560406093454e-05,6m,1m,12m
2003-08-07,gamma0,-8.840828744834434e-05,6m,1m,12m
2003-08-08,gamma0,-9.444325806117133e-05,6m,1m,12m
2003-08-20,gamma0,-0.00014634113454227177,6m,1m,12m
2003-08-21,gamma0,-0.00015195942639170885,6m,1m,12m
2003-08-22,gamma0,-0.00013037548765214304,6m,1m,12m
2003-08-25,gamma0,-7.856362374457807e-05,6m,1m,12m
2003-08-26,gamma0,-9.428831662262238e-05,6m,1m,12m
2003-08-27,gamma0,-0.00011563766729141371,6m,1m,12m
2003-08-28,gamma0,-0.0001278567397900349,6m,1m,12m
2003-08-29,gamma0,-0.0001284829984255529,6m,1m,12m
2003-09-02,gamma0,-8.003753534936418e-05,6m,1m,12m
2003-09-03,gamma0,-3.902269388826204e-05,6m,1m,12m
2003-09-04,gamma0,-8.099830665821465e-05,6m,1m,12m
2003-09-05,gamma0,-0.00011309245924043653,6m,1m,12m
2003-09-08,gamma0,-8.829538291081995e-05,6m,1m,12m
2003-09-09,gamma0,-6.988930050863163e-05,6m,1m,12m
2003-09-10,gamma0,-6.052432987603058e-05,6m,1m,12m
2003-09-11,gamma0,-7.778929105419798e-05,6m,1m,12m
2003-09-12,gamma0,-0.00012221160342618491,6m,1m,12m
2003-09-17,gamma0,-0.0001013136621130065,6m,1m,12m
2003-09-18,gamma0,-0.00010103762844186685,6m,1m,12m
2003-09-19,gamma0,-0.00010147417785796398,6m,1m,12m
2003-09-22,gamma0,-5.0389688081299256e-05,6m,1m,12m
2003-09-23,gamma0,-5.795399361812787e-05,6m,1m,12m
2003-09-24,gamma0,-2.5313937796076397e-05,6m,1m,12m
2003-09-25,gamma0,-3.0524023454464585e-06,6m,1m,12m
2003-09-26,gamma0,-6.611660560697844e-05,6m,1m,12m
2003-09-29,gamma0,-6.147406318838242e-05,6m,1m,12m
2003-09-30,gamma0,-3.724402095823605e-05,6m,1m,12m
2003-10-01,gamma0,-5.6515476784858146e-05,6m,1m,12m
2003-10-02,gamma0,-7.363489508648865e-05,6m,1m,12m
2003-10-03,gamma0,-0.0001238313239917979,6m,1m,12m
2003-10-06,gamma0,-8.413979463245035e-05,6m,1m,12m
2003-10-07,gamma0,-6.606247671155317e-05,6m,1m,12m
2003-10-08,gamma0,-8.87044272459605e-05,6m,1m,12m
2003-10-09,gamma0,-9.397286964332792e-05,6m,1m,12m
2003-10-10,gamma0,-0.00013197326177377404,6m,1m,12m
2003-10-22,gamma0,-0.00013505467440894407,6m,1m,12m
2003-10-23,gamma0,-0.00013665167555123388,6m,1m,12m
2003-10-24,gamma0,-0.000159965394441763,6m,1m,12m
2003-10-27,gamma0,-0.00011871143723575082,6m,1m,12m
2003-10-28,gamma0,-0.0001357491742672018,6m,1m,12m
2003-10-29,gamma0,-0.00012340757112307718,6m,1m,12m
2003-10-30,gamma0,-0.000124162065893841,6m,1m,12m
2003-10-31,gamma0,-0.00013453817030099162,6m,1m,12m
2003-11-03,gamma0,-8.731794781813518e-05,6m,1m,12m
2003-11-04,gamma0,-9.456174475681712e-05,6m,1m,12m
2003-11-05,gamma0,-6.515681342565515e-05,6m,1m,12m
2003-11-06,gamma0,-6.999776839420821e-05,6m,1m,12m
2003-11-07,gamma0,-7.093743914227093e-05,6m,1m,12m
2003-11-10,gamma0,-4.98891590444539e-05,6m,1m,12m
2003-11-11,gamma0,-7.537240558261056e-05,6m,1m,12m
2003-11-12,gamma0,-8.273941929230412e-05,6m,1m,12m
2003-11-13,gamma0,-8.261741589673164e-05,6m,1m,12m
2003-11-14,gamma0,-6.600567477563213e-05,6m,1m,12m
2003-11-19,gamma0,-6.804198667620627e-05,6m,1m,12m
2003-11-20,gamma0,-4.3147594703681596e-05,6m,1m,12m
2003-11-21,gamma0,-4.959454511783374e-05,6m,1m,12m
2003-11-24,gamma0,-7.343495558397768e-05,6m,1m,12m
2003-11-25,gamma0,-8.363910984070481e-05,6m,1m,12m
2003-11-26,gamma0,-0.0001140756410098666,6m,1m,12m
2003-11-28,gamma0,-0.00016193363672215217,6m,1m,12m
2003-12-01,gamma0,-6.682661064073333e-05,6m,1m,12m
2003-12-02,gamma0,-9.11423422188116e-05,6m,1m,12m
2003-12-03,gamma0,-7.9159360967646e-05,6m,1m,12m
2003-12-04,gamma0,-0.00010278964526008131,6m,1m,12m
2003-12-05,gamma0,-8.184716947127697e-05,6m,1m,12m
2003-12-08,gamma0,-5.7582922882085814e-05,6m,1m,12m
2003-12-09,gamma0,-4.7272448901242124e-05,6m,1m,12m
2003-12-10,gamma0,-8.154079121761547e-05,6m,1m,12m
2003-12-11,gamma0,-0.00011359468995960712,6m,1m,12m
2003-12-12,gamma0,-7.88036083876907e-05,6m,1m,12m
2003-12-17,gamma0,-7.559709210232143e-05,6m,1m,12m
2003-12-18,gamma0,-5.24192863810102e-05,6m,1m,12m
2003-12-19,gamma0,-3.796973407257382e-05,6m,1m,12m
2003-12-22,gamma0,-3.3133182616756416e-05,6m,1m,12m
2003-12-23,gamma0,-4.537809552895677e-05,6m,1m,12m
2003-12-24,gamma0,-3.432492510985708e-05,6m,1m,12m
2003-12-26,gamma0,-3.709054787669129e-05,6m,1m,12m
2003-12-29,gamma0,-5.532409743013651e-05,6m,1m,12m
2003-12-30,gamma0,-1.1425183796679943e-05,6m,1m,12m
2003-12-31,gamma0,3.948323494078476e-06,6m,1m,12m
2004-01-02,gamma0,7.0695380548538295e-06,6m,1m,12m
2004-01-05,gamma0,-3.832399757024985e-06,6m,1m,12m
2004-01-06,gamma0,3.5629626747379195e-05,6m,1m,12m
2004-01-07,gamma0,-2.7484281178806438e-05,6m,1m,12m
2004-01-08,gamma0,7.427199237822016e-06,6m,1m,12m
2004-01-09,gamma0,-1.7736553508254216e-05,6m,1m,12m
2004-01-21,gamma0,-0.00013766536009213108,6m,1m,12m
2004-01-22,gamma0,-0.00011506821136259868,6m,1m,12m
2004-01-23,gamma0,-0.00013431900679092775,6m,1m,12m
2004-01-26,gamma0,-0.0001289552560522482,6m,1m,12m
2004-01-27,gamma0,-0.00012338399940392222,6m,1m,12m
2004-01-28,gamma0,-9.582310160938942e-05,6m,1m,12m
2004-01-29,gamma0,-0.00013447504845635623,6m,1m,12m
2004-01-30,gamma0,-0.0001788726728901303,6m,1m,12m
2004-02-02,gamma0,-0.0001211111200396891,6m,1m,12m
2004-02-03,gamma0,-0.00012189839018973651,6m,1m,12m
2004-02-04,gamma0,-0.00012218725408485277,6m,1m,12m
2004-02-05,gamma0,-0.00011118535864305904,6m,1m,12m
2004-02-06,gamma0,-0.00018078204088172066,6m,1m,12m
2004-02-09,gamma0,-0.00013111877601677474,6m,1m,12m
2004-02-10,gamma0,-0.00013687280076496973,6m,1m,12m
2004-02-11,gamma0,-0.0001504102333555534,6m,1m,12m
2004-02-12,gamma0,-0.0001553763888593217,6m,1m,12m
2004-02-13,gamma0,-0.00016624713977028455,6m,1m,12m
2004-02-18,gamma0,-0.0001412432564900263,6m,1m,12m
2004-02-19,gamma0,-0.00014778957995088149,6m,1m,12m
2004-02-20,gamma0,-0.00010767932093225681,6m,1m,12m
2004-02-23,gamma0,-0.0001452245245295791,6m,1m,12m
2004-02-24,gamma0,-0.00013878381032672726,6m,1m,12m
2004-02-25,gamma0,-0.0001834392266668877,6m,1m,12m
2004-02-26,gamma0,-0.00017949015651404584,6m,1m,12m
2004-02-27,gamma0,-0.0001813318315898337,6m,1m,12m
2004-03-01,gamma0,-0.00016849679748386198,6m,1m,12m
