date,factor,long_maturity,short_maturity,spread,spread_label
2005-09-23,gamma0,6m,1m,0.024832405558423254,gamma0__6m__1m
2005-09-23,gamma0,12m,1m,0.02808939506913838,gamma0__12m__1m
2005-09-23,gamma0,12m,6m,0.0032569895107151248,gamma0__12m__6m
2005-09-26,gamma0,6m,1m,0.021991239302766863,gamma0__6m__1m
2005-09-26,gamma0,12m,1m,0.027783700766522507,gamma0__12m__1m
2005-09-26,gamma0,12m,6m,0.005792461463755644,gamma0__12m__6m
2005-09-27,gamma0,6m,1m,0.02259324459439596,gamma0__6m__1m
2005-09-27,gamma0,12m,1m,0.028734734718309174,gamma0__12m__1m
2005-09-27,gamma0,12m,6m,0.0061414901239132125,gamma0__12m__6m
2005-09-28,gamma0,6m,1m,0.021493364994846498,gamma0__6m__1m
2005-09-28,gamma0,12m,1m,0.028507560405310856,gamma0__12m__1m
2005-09-28,gamma0,12m,6m,0.007014195410464358,gamma0__12m__6m
2005-09-29,gamma0,6m,1m,0.02301426925919453,gamma0__6m__1m
2005-09-29,gamma0,12m,1m,0.03163099572671885,gamma0__12m__1m
2005-09-29,gamma0,12m,6m,0.008616726467524316,gamma0__12m__6m
2005-09-30,gamma0,6m,1m,0.026496154527604357,gamma0__6m__1m
2005-09-30,gamma0,12m,1m,0.0329114692792684,gamma0__12m__1m
2005-09-30,gamma0,12m,6m,0.006415314751664042,gamma0__12m__6m
2005-10-03,gamma0,6m,1m,0.022191882189807235,gamma0__6m__1m
2005-10-03,gamma0,12m,1m,0.029065156005240247,gamma0__12m__1m
2005-10-03,gamma0,12m,6m,0.006873273815433012,gamma0__12m__6m
2005-10-04,gamma0,6m,1m,0.01717255298497719,gamma0__6m__1m
2005-10-04,gamma0,12m,1m,0.02226496772613812,gamma0__12m__1m
2005-10-04,gamma0,12m,6m,0.005092414741160928,gamma0__12m__6m
2005-10-05,gamma0,6m,1m,0.009631411411692187,gamma0__6m__1m
2005-10-05,gamma0,12m,1m,0.012502696838629396,gamma0__12m__1m
2005-10-05,gamma0,12m,6m,0.002871285426937209,gamma0__12m__6m
2005-10-06,gamma0,6m,1m,0.007594653321744527,gamma0__6m__1m
2005-10-06,gamma0,12m,1m,0.009862062182121628,gamma0__12m__1m
2005-10-06,gamma0,12m,6m,0.0022674088603771014,gamma0__12m__6m
2005-10-07,gamma0,6m,1m,0.01020033158530434,gamma0__6m__1m
2005-10-07,gamma0,12m,1m,0.013643726795759148,gamma0__12m__1m
2005-10-07,gamma0,12m,6m,0.0034433952104548082,gamma0__12m__6m
2005-10-10,gamma0,6m,1m,0.0008283550573902343,gamma0__6m__1m
2005-10-10,gamma0,12m,1m,-9.824392830287687e-06,gamma0__12m__1m
2005-10-10,gamma0,12m,6m,-0.000838179450220522,gamma0__12m__6m
2005-10-11,gamma0,6m,1m,0.0037730314137677246,gamma0__6m__1m
2005-10-11,gamma0,12m,1m,0.006727658740992654,gamma0__12m__1m
2005-10-11,gamma0,12m,6m,0.002954627327224929,gamma0__12m__6m
2005-10-12,gamma0,6m,1m,0.00432370173910418,gamma0__6m__1m
2005-10-12,gamma0,12m,1m,0.00696991748485512,gamma0__12m__1m
2005-10-12,gamma0,12m,6m,0.0026462157457509405,gamma0__12m__6m
2005-10-13,gamma0,6m,1m,0.002771441901710109,gamma0__6m__1m
2005-10-13,gamma0,12m,1m,0.006268210108287903,gamma0__12m__1m
2005-10-13,gamma0,12m,6m,0.003496768206577794,gamma0__12m__6m
2005-10-14,gamma0,6m,1m,0.01303046494582763,gamma0__6m__1m
2005-10-14,gamma0,12m,1m,0.019166287158644796,gamma0__12m__1m
2005-10-14,gamma0,12m,6m,0.006135822212817166,gamma0__12m__6m
2005-10-17,gamma0,12m,6m,0.006699702729749374,gamma0__12m__6m
2005-10-18,gamma0,12m,6m,0.0057514754473747265,gamma0__12m__6m
2005-10-19,gamma0,6m,1m,0.016821084132707553,gamma0__6m__1m
2005-10-19,gamma0,12m,1m,0.02488661440955514,gamma0__12m__1m
2005-10-19,gamma0,12m,6m,0.008065530276847588,gamma0__12m__6m
2005-10-20,gamma0,6m,1m,0.007037877103101914,gamma0__6m__1m
2005-10-20,gamma0,12m,1m,0.013306950378689897,gamma0__12m__1m
2005-10-20,gamma0,12m,6m,0.006269073275587983,gamma0__12m__6m
2005-10-21,gamma0,6m,1m,0.003515287123626004,gamma0__6m__1m
2005-10-21,gamma0,12m,1m,0.008670230865011036,gamma0__12m__1m
2005-10-21,gamma0,12m,6m,0.005154943741385032,gamma0__12m__6m
2005-10-24,gamma0,6m,1m,0.0092693002786714,gamma0__6m__1m
2005-10-24,gamma0,12m,1m,0.015240796440365162,gamma0__12m__1m
2005-10-24,gamma0,12m,6m,0.005971496161693762,gamma0__12m__6m
2005-10-25,gamma0,6m,1m,0.012908545469040883,gamma0__6m__1m
2005-10-25,gamma0,12m,1m,0.01942641948607285,gamma0__12m__1m
2005-10-25,gamma0,12m,6m,0.006517874017031966,gamma0__12m__6m
2005-10-26,gamma0,6m,1m,0.011476676439626854,gamma0__6m__1m
2005-10-26,gamma0,12m,1m,0.018397958915699397,gamma0__12m__1m
2005-10-26,gamma0,12m,6m,0.006921282476072543,gamma0__12m__6m
2005-10-27,gamma0,6m,1m,0.0009819554306297607,gamma0__6m__1m
2005-10-27,gamma0,12m,1m,0.0073749071828290436,gamma0__12m__1m
2005-10-27,gamma0,12m,6m,0.006392951752199283,gamma0__12m__6m
2005-10-28,gamma0,6m,1m,0.011958948954514659,gamma0__6m__1m
2005-10-28,gamma0,12m,1m,0.019909943245334433,gamma0__12m__1m
2005-10-28,gamma0,12m,6m,0.007950994290819774,gamma0__12m__6m
2005-10-31,gamma0,6m,1m,0.007679087730492695,gamma0__6m__1m
2005-10-31,gamma0,12m,1m,0.014146180715895296,gamma0__12m__1m
2005-10-31,gamma0,12m,6m,0.0064670929854026005,gamma0__12m__6m
2005-11-01,gamma0,6m,1m,0.006675848456867334,gamma0__6m__1m
2005-11-01,gamma0,12m,1m,0.014584185676220662,gamma0__12m__1m
2005-11-01,gamma0,12m,6m,0.007908337219353329,gamma0__12m__6m
2005-11-02,gamma0,6m,1m,0.013485685134720204,gamma0__6m__1m
2005-11-02,gamma0,12m,1m,0.022487859081855854,gamma0__12m__1m
2005-11-02,gamma0,12m,6m,0.00900217394713565,gamma0__12m__6m
2005-11-03,gamma0,6m,1m,0.01708104262407628,gamma0__6m__1m
2005-11-03,gamma0,12m,1m,0.025084264303104647,gamma0__12m__1m
2005-11-03,gamma0,12m,6m,0.008003221679028366,gamma0__12m__6m
2005-11-04,gamma0,6m,1m,0.015494864304721578,gamma0__6m__1m
2005-11-04,gamma0,12m,1m,0.023705047573558513,gamma0__12m__1m
2005-11-04,gamma0,12m,6m,0.008210183268836935,gamma0__12m__6m
2005-11-07,gamma0,6m,1m,0.014957125338523336,gamma0__6m__1m
2005-11-07,gamma0,12m,1m,0.02298599753225397,gamma0__12m__1m
2005-11-07,gamma0,12m,6m,0.008028872193730635,gamma0__12m__6m
2005-11-08,gamma0,6m,1m,0.015785819162398684,gamma0__6m__1m
2005-11-08,gamma0,12m,1m,0.024002934155090583,gamma0__12m__1m
2005-11-08,gamma0,12m,6m,0.008217114992691898,gamma0__12m__6m
2005-11-09,gamma0,6m,1m,0.017644178612432324,gamma0__6m__1m
2005-11-09,gamma0,12m,1m,0.026312785775180744,gamma0__12m__1m
2005-11-09,gamma0,12m,6m,0.00866860716274842,gamma0__12m__6m
2005-11-10,gamma0,6m,1m,0.022079080393719044,gamma0__6m__1m
2005-11-10,gamma0,12m,1m,0.03135487297651428,gamma0__12m__1m
2005-11-10,gamma0,12m,6m,0.009275792582795234,gamma0__12m__6m
2005-11-11,gamma0,6m,1m,0.01889641226041669,gamma0__6m__1m
2005-11-11,gamma0,12m,1m,0.026316722530613457,gamma0__12m__1m
2005-11-11,gamma0,12m,6m,0.007420310270196767,gamma0__12m__6m
2005-11-14,gamma0,12m,6m,0.008794524546109184,gamma0__12m__6m
2005-11-15,gamma0,12m,6m,0.007950009509962663,gamma0__12m__6m
2005-11-16,gamma0,6m,1m,0.01832838055890823,gamma0__6m__1m
2005-11-16,gamma0,12m,1m,0.02710100298368595,gamma0__12m__1m
2005-11-16,gamma0,12m,6m,0.00877262242477772,gamma0__12m__6m
2005-11-17,gamma0,6m,1m,0.02008872188176518,gamma0__6m__1m
2005-11-17,gamma0,12m,1m,0.03012842313759591,gamma0__12m__1m
2005-11-17,gamma0,12m,6m,0.01003970125583073,gamma0__12m__6m
2005-11-18,gamma0,6m,1m,0.02503122616020774,gamma0__6m__1m
2005-11-18,gamma0,12m,1m,0.03511927042026443,gamma0__12m__1m
2005-11-18,gamma0,12m,6m,0.010088044260056689,gamma0__12m__6m
2005-11-21,gamma0,6m,1m,0.02354355177929146,gamma0__6m__1m
2005-11-21,gamma0,12m,1m,0.034742632087760905,gamma0__12m__1m
2005-11-21,gamma0,12m,6m,0.011199080308469445,gamma0__12m__6m
2005-11-22,gamma0,6m,1m,0.025254469269405416,gamma0__6m__1m
2005-11-22,gamma0,12m,1m,0.03601853427379251,gamma0__12m__1m
2005-11-22,gamma0,12m,6m,0.010764065004387091,gamma0__12m__6m
2005-11-23,gamma0,6m,1m,0.02375018813535204,gamma0__6m__1m
2005-11-23,gamma0,12m,1m,0.0345903337862014,gamma0__12m__1m
2005-11-23,gamma0,12m,6m,0.010840145650849356,gamma0__12m__6m
2005-11-25,gamma0,6m,1m,0.02367432523034048,gamma0__6m__1m
2005-11-25,gamma0,12m,1m,0.03351653479491022,gamma0__12m__1m
2005-11-25,gamma0,12m,6m,0.009842209564569743,gamma0__12m__6m
2005-11-28,gamma0,6m,1m,0.02055653539476547,gamma0__6m__1m
2005-11-28,gamma0,12m,1m,0.03011205172322219,gamma0__12m__1m
2005-11-28,gamma0,12m,6m,0.00955551632845672,gamma0__12m__6m
2005-11-29,gamma0,6m,1m,0.022724503568187338,gamma0__6m__1m
2005-11-29,gamma0,12m,1m,0.03049542115263812,gamma0__12m__1m
2005-11-29,gamma0,12m,6m,0.007770917584450782,gamma0__12m__6m
2005-11-30,gamma0,6m,1m,0.02223234056821244,gamma0__6m__1m
2005-11-30,gamma0,12m,1m,0.02926342562206849,gamma0__12m__1m
2005-11-30,gamma0,12m,6m,0.007031085053856051,gamma0__12m__6m
2005-12-01,gamma0,6m,1m,0.023839867139231086,gamma0__6m__1m
2005-12-01,gamma0,12m,1m,0.03311289991850497,gamma0__12m__1m
2005-12-01,gamma0,12m,6m,0.009273032779273882,gamma0__12m__6m
2005-12-02,gamma0,6m,1m,0.025520281690450453,gamma0__6m__1m
2005-12-02,gamma0,12m,1m,0.0353006492830136,gamma0__12m__1m
2005-12-02,gamma0,12m,6m,0.00978036759256315,gamma0__12m__6m
2005-12-05,gamma0,6m,1m,0.02101078868390152,gamma0__6m__1m
2005-12-05,gamma0,12m,1m,0.030611499627594407,gamma0__12m__1m
2005-12-05,gamma0,12m,6m,0.009600710943692886,gamma0__12m__6m
2005-12-06,gamma0,6m,1m,0.02043835316341297,gamma0__6m__1m
2005-12-06,gamma0,12m,1m,0.0296172650964166,gamma0__12m__1m
2005-12-06,gamma0,12m,6m,0.00917891193300363,gamma0__12m__6m
2005-12-07,gamma0,6m,1m,0.0171276679789166,gamma0__6m__1m
2005-12-07,gamma0,12m,1m,0.025946963768039427,gamma0__12m__1m
2005-12-07,gamma0,12m,6m,0.008819295789122827,gamma0__12m__6m
2005-12-08,gamma0,6m,1m,0.017360618426970523,gamma0__6m__1m
2005-12-08,gamma0,12m,1m,0.026745109364405564,gamma0__12m__1m
2005-12-08,gamma0,12m,6m,0.009384490937435042,gamma0__12m__6m
2005-12-09,gamma0,6m,1m,0.023224698609948746,gamma0__6m__1m
2005-12-09,gamma0,12m,1m,0.033023418080117106,gamma0__12m__1m
2005-12-09,gamma0,12m,6m,0.00979871947016836,gamma0__12m__6m
2005-12-12,gamma0,12m,6m,0.008889836417172559,gamma0__12m__6m
2005-12-13,gamma0,12m,6m,0.00843123586461772,gamma0__12m__6m
2005-12-14,gamma0,12m,6m,0.008302143095547776,gamma0__12m__6m
2005-12-15,gamma0,12m,6m,0.008171563935870929,gamma0__12m__6m
2005-12-16,gamma0,6m,1m,0.02816472063106301,gamma0__6m__1m
2005-12-16,gamma0,12m,1m,0.03721643851986728,gamma0__12m__1m
2005-12-16,gamma0,12m,6m,0.009051717888804267,gamma0__12m__6m
2005-12-19,gamma0,12m,6m,0.009204517746982638,gamma0__12m__6m
2005-12-20,gamma0,12m,6m,0.009121438824312655,gamma0__12m__6m
2005-12-21,gamma0,6m,1m,0.030237405175675344,gamma0__6m__1m
2005-12-21,gamma0,12m,1m,0.039869890470024996,gamma0__12m__1m
2005-12-21,gamma0,12m,6m,0.009632485294349652,gamma0__12m__6m
2005-12-22,gamma0,6m,1m,0.03322075304614727,gamma0__6m__1m
2005-12-22,gamma0,12m,1m,0.04350897030386447,gamma0__12m__1m
2005-12-22,gamma0,12m,6m,0.010288217257717197,gamma0__12m__6m
2005-12-23,gamma0,6m,1m,0.03316529144211902,gamma0__6m__1m
2005-12-23,gamma0,12m,1m,0.04342515760493704,gamma0__12m__1m
2005-12-23,gamma0,12m,6m,0.010259866162818015,gamma0__12m__6m
2005-12-27,gamma0,6m,1m,0.024123101485544363,gamma0__6m__1m
2005-12-27,gamma0,12m,1m,0.03394564388523863,gamma0__12m__1m
2005-12-27,gamma0,12m,6m,0.009822542399694267,gamma0__12m__6m
2005-12-28,gamma0,6m,1m,0.028054860185961747,gamma0__6m__1m
2005-12-28,gamma0,12m,1m,0.03695015303870998,gamma0__12m__1m
2005-12-28,gamma0,12m,6m,0.008895292852748232,gamma0__12m__6m
2005-12-29,gamma0,6m,1m,0.026010890959853927,gamma0__6m__1m
2005-12-29,gamma0,12m,1m,0.03541044945773411,gamma0__12m__1m
2005-12-29,gamma0,12m,6m,0.009399558497880184,gamma0__12m__6m
2005-12-30,gamma0,6m,1m,0.02634579327049065,gamma0__6m__1m
2005-12-30,gamma0,12m,1m,0.03490807738054026,gamma0__12m__1m
2005-12-30,gamma0,12m,6m,0.008562284110049612,gamma0__12m__6m
2006-01-03,gamma0,6m,1m,0.02305354125911116,gamma0__6m__1m
2006-01-03,gamma0,12m,1m,0.03377852880705931,gamma0__12m__1m
2006-01-03,gamma0,12m,6m,0.01072498754794815,gamma0__12m__6m
2006-01-04,gamma0,6m,1m,0.020289095402582086,gamma0__6m__1m
2006-01-04,gamma0,12m,1m,0.030635211338481877,gamma0__12m__1m
2006-01-04,gamma0,12m,6m,0.010346115935899791,gamma0__12m__6m
2006-01-05,gamma0,6m,1m,0.017214872810685206,gamma0__6m__1m
2006-01-05,gamma0,12m,1m,0.027587632387416128,gamma0__12m__1m
2006-01-05,gamma0,12m,6m,0.010372759576730922,gamma0__12m__6m
2006-01-06,gamma0,6m,1m,0.021040764162240377,gamma0__6m__1m
2006-01-06,gamma0,12m,1m,0.03185960452529968,gamma0__12m__1m
2006-01-06,gamma0,12m,6m,0.010818840363059301,gamma0__12m__6m
2006-01-09,gamma0,6m,1m,0.018606284305838258,gamma0__6m__1m
2006-01-09,gamma0,12m,1m,0.029032070736702414,gamma0__12m__1m
2006-01-09,gamma0,12m,6m,0.010425786430864156,gamma0__12m__6m
2006-01-10,gamma0,6m,1m,0.020127505396249745,gamma0__6m__1m
2006-01-10,gamma0,12m,1m,0.03137759755736717,gamma0__12m__1m
2006-01-10,gamma0,12m,6m,0.011250092161117428,gamma0__12m__6m
2006-01-11,gamma0,6m,1m,0.021160679828509332,gamma0__6m__1m
2006-01-11,gamma0,12m,1m,0.03150875079739908,gamma0__12m__1m
2006-01-11,gamma0,12m,6m,0.010348070968889747,gamma0__12m__6m
2006-01-12,gamma0,6m,1m,0.020442128716112937,gamma0__6m__1m
2006-01-12,gamma0,12m,1m,0.030092844156913698,gamma0__12m__1m
2006-01-12,gamma0,12m,6m,0.009650715440800761,gamma0__12m__6m
2006-01-13,gamma0,6m,1m,0.022259139068164638,gamma0__6m__1m
2006-01-13,gamma0,12m,1m,0.031042472909018057,gamma0__12m__1m
2006-01-13,gamma0,12m,6m,0.008783333840853419,gamma0__12m__6m
2006-01-17,gamma0,12m,6m,0.007613929103581496,gamma0__12m__6m
2006-01-18,gamma0,6m,1m,0.01612940488580117,gamma0__6m__1m
2006-01-18,gamma0,12m,1m,0.02311231642783973,gamma0__12m__1m
2006-01-18,gamma0,12m,6m,0.006982911542038561,gamma0__12m__6m
2006-01-19,gamma0,6m,1m,0.016217469672931653,gamma0__6m__1m
2006-01-19,gamma0,12m,1m,0.024783214135702517,gamma0__12m__1m
2006-01-19,gamma0,12m,6m,0.008565744462770863,gamma0__12m__6m
2006-01-20,gamma0,6m,1m,0.005754369099086609,gamma0__6m__1m
2006-01-20,gamma0,12m,1m,0.010055348686421606,gamma0__12m__1m
2006-01-20,gamma0,12m,6m,0.0043009795873349965,gamma0__12m__6m
2006-01-23,gamma0,6m,1m,0.010431978735067543,gamma0__6m__1m
2006-01-23,gamma0,12m,1m,0.016586854211473295,gamma0__12m__1m
2006-01-23,gamma0,12m,6m,0.006154875476405752,gamma0__12m__6m
2006-01-24,gamma0,6m,1m,0.00906033505883537,gamma0__6m__1m
2006-01-24,gamma0,12m,1m,0.016007523108259078,gamma0__12m__1m
2006-01-24,gamma0,12m,6m,0.006947188049423708,gamma0__12m__6m
2006-01-25,gamma0,6m,1m,0.012169953748810594,gamma0__6m__1m
2006-01-25,gamma0,12m,1m,0.020560116286460803,gamma0__12m__1m
2006-01-25,gamma0,12m,6m,0.008390162537650209,gamma0__12m__6m
2006-01-26,gamma0,6m,1m,0.0135598977712523,gamma0__6m__1m
2006-01-26,gamma0,12m,1m,0.02346372384886483,gamma0__12m__1m
2006-01-26,gamma0,12m,6m,0.009903826077612532,gamma0__12m__6m
2006-01-27,gamma0,6m,1m,0.014657336498120593,gamma0__6m__1m
2006-01-27,gamma0,12m,1m,0.0247324996610655,gamma0__12m__1m
2006-01-27,gamma0,12m,6m,0.010075163162944906,gamma0__12m__6m
2006-01-30,gamma0,6m,1m,0.009696975953744594,gamma0__6m__1m
2006-01-30,gamma0,12m,1m,0.01909014207865521,gamma0__12m__1m
2006-01-30,gamma0,12m,6m,0.009393166124910618,gamma0__12m__6m
2006-01-31,gamma0,6m,1m,0.007819241771848867,gamma0__6m__1m
2006-01-31,gamma0,12m,1m,0.016839660622048364,gamma0__12m__1m
2006-01-31,gamma0,12m,6m,0.009020418850199496,gamma0__12m__6m
2006-02-01,gamma0,6m,1m,0.009678618163060954,gamma0__6m__1m
2006-02-01,gamma0,12m,1m,0.019728502975931456,gamma0__12m__1m
2006-02-01,gamma0,12m,6m,0.010049884812870502,gamma0__12m__6m
2006-02-02,gamma0,6m,1m,0.006801790409208502,gamma0__6m__1m
2006-02-02,gamma0,12m,1m,0.016235188580662252,gamma0__12m__1m
2006-02-02,gamma0,12m,6m,0.00943339817145375,gamma0__12m__6m
2006-02-03,gamma0,6m,1m,0.009153216985593682,gamma0__6m__1m
2006-02-03,gamma0,12m,1m,0.019177369445204706,gamma0__12m__1m
2006-02-03,gamma0,12m,6m,0.010024152459611024,gamma0__12m__6m
2006-02-06,gamma0,6m,1m,0.009209978075408687,gamma0__6m__1m
2006-02-06,gamma0,12m,1m,0.0191903047092859,gamma0__12m__1m
2006-02-06,gamma0,12m,6m,0.009980326633877212,gamma0__12m__6m
2006-02-07,gamma0,6m,1m,0.008941686001729732,gamma0__6m__1m
2006-02-07,gamma0,12m,1m,0.01701701455553692,gamma0__12m__1m
2006-02-07,gamma0,12m,6m,0.008075328553807187,gamma0__12m__6m
2006-02-08,gamma0,6m,1m,0.012608052614558607,gamma0__6m__1m
2006-02-08,gamma0,12m,1m,0.02176673119637601,gamma0__12m__1m
2006-02-08,gamma0,12m,6m,0.009158678581817403,gamma0__12m__6m
2006-02-09,gamma0,6m,1m,0.01032154650964888,gamma0__6m__1m
2006-02-09,gamma0,12m,1m,0.01918950037725646,gamma0__12m__1m
2006-02-09,gamma0,12m,6m,0.00886795386760758,gamma0__12m__6m
2006-02-10,gamma0,6m,1m,0.010762530092347358,gamma0__6m__1m
2006-02-10,gamma0,12m,1m,0.01995698332614075,gamma0__12m__1m
2006-02-10,gamma0,12m,6m,0.009194453233793393,gamma0__12m__6m
2006-02-13,gamma0,12m,6m,0.008401703647271413,gamma0__12m__6m
2006-02-14,gamma0,12m,6m,0.00951108190010222,gamma0__12m__6m
2006-02-15,gamma0,6m,1m,0.012897896319572888,gamma0__6m__1m
2006-02-15,gamma0,12m,1m,0.022944402903227273,gamma0__12m__1m
2006-02-15,gamma0,12m,6m,0.010046506583654385,gamma0__12m__6m
2006-02-16,gamma0,6m,1m,0.0162798562748723,gamma0__6m__1m
2006-02-16,gamma0,12m,1m,0.02724966655365313,gamma0__12m__1m
2006-02-16,gamma0,12m,6m,0.010969810278780828,gamma0__12m__6m
2006-02-17,gamma0,6m,1m,0.013226555871461557,gamma0__6m__1m
2006-02-17,gamma0,12m,1m,0.0241746439587006,gamma0__12m__1m
2006-02-17,gamma0,12m,6m,0.010948088087239044,gamma0__12m__6m
2006-02-21,gamma0,6m,1m,0.004791865690876973,gamma0__6m__1m
2006-02-21,gamma0,12m,1m,0.015643340686543328,gamma0__12m__1m
2006-02-21,gamma0,12m,6m,0.010851474995666355,gamma0__12m__6m
2006-02-22,gamma0,6m,1m,0.008046820248898773,gamma0__6m__1m
2006-02-22,gamma0,12m,1m,0.018881095336285764,gamma0__12m__1m
2006-02-22,gamma0,12m,6m,0.01083427508738699,gamma0__12m__6m
2006-02-23,gamma0,6m,1m,0.008712079087562385,gamma0__6m__1m
2006-02-23,gamma0,12m,1m,0.019367081392728303,gamma0__12m__1m
2006-02-23,gamma0,12m,6m,0.010655002305165917,gamma0__12m__6m
2006-02-24,gamma0,6m,1m,0.013442734763723194,gamma0__6m__1m
2006-02-24,gamma0,12m,1m,0.02354980346302836,gamma0__12m__1m
2006-02-24,gamma0,12m,6m,0.010107068699305166,gamma0__12m__6m
2006-02-27,gamma0,6m,1m,0.011279283506209187,gamma0__6m__1m
2006-02-27,gamma0,12m,1m,0.021219888908944606,gamma0__12m__1m
2006-02-27,gamma0,12m,6m,0.00994060540273542,gamma0__12m__6m
2006-02-28,gamma0,6m,1m,0.009494707605702396,gamma0__6m__1m
2006-02-28,gamma0,12m,1m,0.017740992476299206,gamma0__12m__1m
2006-02-28,gamma0,12m,6m,0.00824628487059681,gamma0__12m__6m
2006-03-01,gamma0,6m,1m,0.012150200520810908,gamma0__6m__1m
2006-03-01,gamma0,12m,1m,0.022184934026125036,gamma0__12m__1m
2006-03-01,gamma0,12m,6m,0.010034733505314128,gamma0__12m__6m
2006-03-02,gamma0,6m,1m,0.014619470678022023,gamma0__6m__1m
2006-03-02,gamma0,12m,1m,0.023916773351025086,gamma0__12m__1m
2006-03-02,gamma0,12m,6m,0.009297302673003063,gamma0__12m__6m
2006-03-03,gamma0,6m,1m,0.01186578233183147,gamma0__6m__1m
2006-03-03,gamma0,12m,1m,0.021181791464375516,gamma0__12m__1m
2006-03-03,gamma0,12m,6m,0.009316009132544045,gamma0__12m__6m
2006-03-06,gamma0,6m,1m,0.0057031321966901916,gamma0__6m__1m
2006-03-06,gamma0,12m,1m,0.014260135693568682,gamma0__12m__1m
2006-03-06,gamma0,12m,6m,0.00855700349687849,gamma0__12m__6m
2006-03-07,gamma0,6m,1m,0.010176717719805398,gamma0__6m__1m
2006-03-07,gamma0,12m,1m,0.018438672965688505,gamma0__12m__1m
2006-03-07,gamma0,12m,6m,0.008261955245883107,gamma0__12m__6m
2006-03-08,gamma0,6m,1m,0.013397556613266137,gamma0__6m__1m
2006-03-08,gamma0,12m,1m,0.022188314782804003,gamma0__12m__1m
2006-03-08,gamma0,12m,6m,0.008790758169537866,gamma0__12m__6m
2006-03-09,gamma0,6m,1m,0.011899983640773715,gamma0__6m__1m
2006-03-09,gamma0,12m,1m,0.019696395840800907,gamma0__12m__1m
2006-03-09,gamma0,12m,6m,0.007796412200027192,gamma0__12m__6m
2006-03-10,gamma0,6m,1m,0.016930710284289358,gamma0__6m__1m
2006-03-10,gamma0,12m,1m,0.026144042369860954,gamma0__12m__1m
2006-03-10,gamma0,12m,6m,0.009213332085571596,gamma0__12m__6m
2006-03-13,gamma0,12m,6m,0.009017058808114625,gamma0__12m__6m
2006-03-14,gamma0,12m,6m,0.009339044828002407,gamma0__12m__6m
2006-03-15,gamma0,12m,6m,0.008781855236618258,gamma0__12m__6m
2006-03-16,gamma0,12m,6m,0.009198058443828358,gamma0__12m__6m
2006-03-17,gamma0,12m,6m,0.00897310791494381,gamma0__12m__6m
2006-03-20,gamma0,12m,6m,0.008602060748281737,gamma0__12m__6m
2006-03-21,gamma0,12m,6m,0.00833128606884724,gamma0__12m__6m
2006-03-22,gamma0,6m,1m,0.016964586254132052,gamma0__6m__1m
2006-03-22,gamma0,12m,1m,0.025635583807202128,gamma0__12m__1m
2006-03-22,gamma0,12m,6m,0.008670997553070076,gamma0__12m__6m
2006-03-23,gamma0,6m,1m,0.016181565426103828,gamma0__6m__1m
2006-03-23,gamma0,12m,1m,0.024494385244872116,gamma0__12m__1m
2006-03-23,gamma0,12m,6m,0.008312819818768288,gamma0__12m__6m
2006-03-24,gamma0,6m,1m,0.017501448035276312,gamma0__6m__1m
2006-03-24,gamma0,12m,1m,0.026916795775347696,gamma0__12m__1m
2006-03-24,gamma0,12m,6m,0.009415347740071384,gamma0__12m__6m
2006-03-27,gamma0,6m,1m,0.013580692693171331,gamma0__6m__1m
2006-03-27,gamma0,12m,1m,0.022685068028408722,gamma0__12m__1m
2006-03-27,gamma0,12m,6m,0.009104375335237391,gamma0__12m__6m
2006-03-28,gamma0,6m,1m,0.014493395265438358,gamma0__6m__1m
2006-03-28,gamma0,12m,1m,0.023413635152059437,gamma0__12m__1m
2006-03-28,gamma0,12m,6m,0.008920239886621079,gamma0__12m__6m
2006-03-29,gamma0,6m,1m,0.017554453406579212,gamma0__6m__1m
2006-03-29,gamma0,12m,1m,0.026811914995088892,gamma0__12m__1m
2006-03-29,gamma0,12m,6m,0.00925746158850968,gamma0__12m__6m
2006-03-30,gamma0,6m,1m,0.013734037531553861,gamma0__6m__1m
2006-03-30,gamma0,12m,1m,0.02253644841228969,gamma0__12m__1m
2006-03-30,gamma0,12m,6m,0.008802410880735828,gamma0__12m__6m
2006-03-31,gamma0,6m,1m,0.01284967015775254,gamma0__6m__1m
2006-03-31,gamma0,12m,1m,0.020720963307650553,gamma0__12m__1m
2006-03-31,gamma0,12m,6m,0.007871293149898012,gamma0__12m__6m
2006-04-03,gamma0,6m,1m,0.013450262573976884,gamma0__6m__1m
2006-04-03,gamma0,12m,1m,0.02238338468563128,gamma0__12m__1m
2006-04-03,gamma0,12m,6m,0.008933122111654396,gamma0__12m__6m
2006-04-04,gamma0,6m,1m,0.013966776380234552,gamma0__6m__1m
2006-04-04,gamma0,12m,1m,0.02329699428028323,gamma0__12m__1m
2006-04-04,gamma0,12m,6m,0.009330217900048676,gamma0__12m__6m
2006-04-05,gamma0,6m,1m,0.013120739214333696,gamma0__6m__1m
2006-04-05,gamma0,12m,1m,0.022416219010598037,gamma0__12m__1m
2006-04-05,gamma0,12m,6m,0.009295479796264342,gamma0__12m__6m
2006-04-06,gamma0,6m,1m,0.010324377318164865,gamma0__6m__1m
2006-04-06,gamma0,12m,1m,0.018547395641587375,gamma0__12m__1m
2006-04-06,gamma0,12m,6m,0.00822301832342251,gamma0__12m__6m
2006-04-07,gamma0,6m,1m,0.007160601409164066,gamma0__6m__1m
2006-04-07,gamma0,12m,1m,0.013729877068064042,gamma0__12m__1m
