asset,maturity,horizon,predictor,is_alpha,is_beta1,is_beta2,is_beta3,is_t_alpha,is_t_beta1,is_t_beta2,is_t_beta3,is_p_alpha,is_p_beta1,is_p_beta2,is_p_beta3,is_r_squared,is_n_obs,is_contango_intercept,is_contango_slope,is_backwardation_intercept,is_backwardation_slope,y_benchmark_in_sample,n_out_of_sample,r2_out_of_sample,clark-west_statistic,clark-west_p_value,directional_accuracy,directional_accuracy_n_correct,directional_accuracy_n_total,directional_accuracy_p_value,error present,N_is,N_obs
variance_swap,3m,weekly,hump_gamma1,0.027609566146920447,55.446230929438485,-0.010417130198439966,191.03842205334115,1.4731448981874333,0.2722827617716506,-0.46067012849031075,0.5068580683770564,0.14071196914426606,0.7854046097898616,0.645035289448355,0.6122544089467206,0.004511605673240493,615.0,0.027609566146920447,55.446230929438485,0.01719243594848048,246.48465298277964,0.024865795173982807,285.0,-0.004098555094576906,-0.7906448144445735,0.7854243561290328,0.543859649122807,31.0,57.0,0.2983208801865413,,,
variance_swap,3m,weekly,hump_gamma2,0.0431231731902306,10.671975150258675,-0.045814265675623286,-23.793982006605177,2.30261624917807,0.06179627321201267,-1.8740008390274088,-0.07163894438970275,0.021300444091188607,0.9507250713633008,0.06093030947050727,0.9428892465400814,0.013628464109366134,615.0,0.0431231731902306,10.671975150258675,-0.0026910924853926835,-13.122006856346502,0.024865795173982807,285.0,-0.0031912861218006405,0.020295828358829874,0.4919036917951294,0.5263157894736842,30.0,57.0,0.3956832138895903,,,
variance_swap,3m,monthly,gamma0__12m__1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient out of sample data,80.0,0.0
variance_swap,3m,monthly,gamma0__12m__6m,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient out of sample data,98.0,0.0
variance_swap,3m,monthly,gamma0__6m__1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient out of sample data,80.0,0.0
variance_swap,3m,monthly,gamma1__12m__1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient out of sample data,80.0,0.0
variance_swap,3m,monthly,gamma1__12m__6m,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient out of sample data,98.0,0.0
variance_swap,3m,monthly,gamma1__6m__1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient out of sample data,80.0,0.0
variance_swap,3m,monthly,gamma2__12m__1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient out of sample data,80.0,0.0
variance_swap,3m,monthly,gamma2__12m__6m,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient out of sample data,98.0,0.0
variance_swap,3m,monthly,gamma2__6m__1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient out of sample data,80.0,0.0
variance_swap,3m,monthly,hump_gamma0,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient out of sample data,80.0,0.0
variance_swap,3m,monthly,hump_gamma1,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient out of sample data,80.0,0.0
variance_swap,3m,monthly,hump_gamma2,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient out of sample data,80.0,0.0
variance_swap,4m,daily,gamma0__12m__1m,0.002242547378063864,0.01875716147132106,-0.00012152418743563637,-0.06063218074996528,0.7318574327436668,0.19729600871391126,-0.022469808747161858,-0.453019945895739,0.4642555899239035,0.843595902547935,0.9820731950467848,0.6505343789856846,0.00025028551982231306,2271.0,0.002242547378063864,0.01875716147132106,0.0021210231906282277,-0.04187501927864422,0.0030985530002991995,1851.0,0.0007034041053118889,0.9009685484604466,0.18380252122015495,0.4105888708806051,760.0,1851.0,0.9999999999999949,,,
variance_swap,4m,daily,gamma0__12m__6m,-0.00026796851067846603,0.4700819568882473,-0.001556457765767504,-0.7408058315391413,-0.0984429817653131,1.5991290487969083,-0.3536528407914025,-1.7407916153483962,0.9215805458943112,0.10979193132950574,0.7235990689246972,0.08172011222516164,0.0018396642687821263,2556.0,-0.00026796851067846603,0.4700819568882473,-0.00182442627644597,-0.270723874650894,0.0026653835651130513,1851.0,-0.001686172966181232,-0.33019677280706017,0.6293743574261921,0.4505672609400324,834.0,1851.0,0.9999906594695555,,,
variance_swap,4m,daily,gamma0__6m__1m,0.0038139209174337958,-0.06812051188898482,-0.0010528486798895838,0.0159689673547894,1.20562537187579,-0.5182967713713005,-0.19749536422984854,0.0886189193523239,0.22796197177513988,0.6042512252297598,0.8434399088107332,0.929384771773278,0.0004238564930874045,2271.0,0.0038139209174337958,-0.06812051188898482,0.002761072237544212,-0.052151544534195425,0.0030985530002991995,1851.0,0.0010584524556253028,1.2788675407371053,0.10047185236440864,0.4105888708806051,760.0,1851.0,0.9999999999999949,,,
variance_swap,4m,daily,gamma1__12m__1m,0.03924369663103126,-4.581789707982216,-0.031531954841819386,4.937597398985035,2.9499808016807334,-1.7486622215827199,-2.333079141216493,1.8817580011651538,0.0031779367604460383,0.08034942395072293,0.01964399200626817,0.0598688806048524,0.008315206407300879,2271.0,0.03924369663103126,-4.581789707982216,0.007711741789211871,0.35580769100281895,0.0030985530002991995,1851.0,-9.942772590987303e-05,2.333854134421719,0.009801680535161426,0.4516477579686656,836.0,1851.0,0.9999858607139233,,,
variance_swap,4m,daily,gamma1__12m__6m,0.008353135407780366,-0.4089250985547346,-0.005155719933438636,0.7617741424629569,2.291742581162474,-0.6450333562986811,-1.25419841008012,1.1379085378839677,0.021920501737996076,0.5189055697478393,0.20976989763213238,0.25515867576638374,0.0025683889961345407,2556.0,0.008353135407780366,-0.4089250985547346,0.0031974154743417303,0.35284904390822236,0.0026653835651130513,1851.0,0.0021232171438088088,1.9614567652887684,0.024912881864431604,0.4376012965964344,810.0,1851.0,0.9999999665472034,,,
variance_swap,4m,daily,gamma1__6m__1m,0.018458106714987772,-3.352992941658066,-0.010919111468378933,3.7408959853897334,1.8004847225921268,-1.2033191895956536,-1.0334398376796294,1.338480229520199,0.07178413375804008,0.22885282595351641,0.30139811144341266,0.18073994093673484,0.0033163126424046174,2271.0,0.018458106714987772,-3.352992941658066,0.007538995246608839,0.3879030437316673,0.0030985530002991995,1851.0,-0.0030900759676535383,-0.05864591060824464,0.523382928895157,0.428957320367369,794.0,1851.0,0.9999999996037384,,,
variance_swap,4m,daily,gamma2__12m__1m,0.001736747147817471,-0.02281648822872264,0.0047102179126830394,0.8387216166249833,0.3920550043432213,-0.06330023442957787,0.8645369200760773,0.9844929097081109,0.6950175727775578,0.9495274290916714,0.38729300777708686,0.3248732159336045,0.0010979941227791112,2271.0,0.001736747147817471,-0.02281648822872264,0.006446965060500511,0.8159051283962607,0.0030985530002991995,1851.0,0.00013580067399232565,0.7939386120930639,0.21361558491257,0.41869259859535385,775.0,1851.0,0.9999999999990027,,,
variance_swap,4m,daily,gamma2__12m__6m,0.006702113421078287,-0.38282646815826515,-0.005657979065207596,0.3310434060877937,2.4451037408499086,-1.0897906127193262,-1.7154094836504952,0.5354956566910243,0.014481048157609285,0.27580539000794524,0.08627017787255509,0.5923071601550708,0.0014259770596647403,2556.0,0.006702113421078287,-0.38282646815826515,0.001044134355870691,-0.05178306207047145,0.0026653835651130513,1851.0,-0.001115856272409843,-0.12470687006041054,0.5496221908287112,0.4095083738519719,758.0,1851.0,0.9999999999999976,,,
variance_swap,4m,daily,gamma2__6m__1m,-0.004747660695590018,0.9301606199248227,0.013754641611518051,0.877813941723877,-1.074196427218159,0.8859197533424757,2.4805146774199156,0.5753945197732241,0.2827346533579165,0.3756607708940185,0.013119286245706095,0.5650245096280547,0.0029568817660636793,2271.0,-0.004747660695590018,0.9301606199248227,0.009006980915928033,1.8079745616486997,0.0030985530002991995,1851.0,-0.009365237128362347,-1.8940379689470264,0.9708900148566209,0.43706104808211776,809.0,1851.0,0.9999999742365109,,,
variance_swap,4m,daily,hump_gamma0,0.001873494909678747,16.294591114587227,0.005918399964161526,41.994411628231845,0.47713399814457436,0.6935433711113494,1.1588757751767873,1.187266346423951,0.6332667064149299,0.4879686176939103,0.2465068246084997,0.23512257812922144,0.0021455403909411697,2271.0,0.001873494909678747,16.294591114587227,0.007791894873840273,58.28900274281907,0.0030985530002991995,1851.0,-0.001555533348577498,1.072444758844853,0.1417601566629093,0.48190167477039436,892.0,1851.0,0.9430206571191487,,,
variance_swap,4m,daily,hump_gamma1,0.00511661774013509,-26.728237343649454,0.003443286746318262,169.40330864117632,1.9844992822145584,-0.8955997041109234,0.6480426260796281,1.8025360129585533,0.04720020802730533,0.3704665937968261,0.5169573808077086,0.07146111397808907,0.0016123166789782095,2271.0,0.00511661774013509,-26.728237343649454,0.008559904486453352,142.67507129752687,0.0030985530002991995,1851.0,-0.0005408672490379018,0.26387469606393643,0.39593823719737054,0.43327930848190166,802.0,1851.0,0.99999999610044,,,
variance_swap,4m,daily,hump_gamma2,0.0055693562361189665,-59.874581905239964,-0.007382909160576465,27.487560215723487,2.638414734650549,-1.0035129737813449,-1.7863670396335591,0.28092533779132123,0.008329464398893215,0.3156134203916293,0.0740398487215885,0.7787676661531315,0.00153182060424506,2271.0,0.0055693562361189665,-59.874581905239964,-0.0018135529244574988,-32.38702168951647,0.0030985530002991995,1851.0,-0.004024940442590497,-1.3208871478471644,0.9067305021442634,0.46461372231226367,860.0,1851.0,0.9989270971547222,,,
variance_swap,4m,weekly,gamma0__12m__1m,0.010693666449252676,-0.009602177008667945,-0.016898330242135502,-0.34819044576246916,0.6025336386588175,-0.01010315495592415,-0.6837176757566269,-0.3229158138583479,0.5468189786287991,0.9919389857818142,0.4941534597112376,0.7467589996428328,0.0035570835443639037,752.0,0.010693666449252676,-0.009602177008667945,-0.006204663792882826,-0.3577926227711371,0.009167926135264742,740.0,0.007288915818301045,0.8788122811189829,0.18975153313768695,0.41216216216216217,61.0,148.0,0.9869373606007003,,,
variance_swap,4m,weekly,gamma0__12m__6m,-0.0036946442495086806,1.9035715762452905,0.0058300034835450255,-2.3515743889204668,-0.22074668406027864,0.6087745031606491,0.2931696710684767,-0.6940732953967788,0.8252896793590662,0.5426739159594572,0.7693924650680133,0.48763624471184,0.002003691743826752,853.0,-0.0036946442495086806,1.9035715762452905,0.002135359234036345,-0.4480028126751763,0.0071996615368803245,740.0,0.006417594872169086,1.7595738723820264,0.03924004238548345,0.42567567567567566,63.0,148.0,0.9708440342628522,,,
variance_swap,4m,weekly,gamma0__6m__1m,0.012806206868260206,-0.0951901970699845,-0.023742061878145163,-0.4861339046445763,0.7533524505417043,-0.08103387126601796,-0.9486328360494535,-0.35600106223749384,0.4512381480531703,0.9354150156942981,0.34280738449003356,0.7218397696789675,0.005508868981163428,752.0,0.012806206868260206,-0.0951901970699845,-0.010935855009884957,-0.5813241017145607,0.009167926135264742,740.0,0.009501844866806719,1.0094811890037045,0.15637195932680248,0.4391891891891892,65.0,148.0,0.9409803766091369,,,
variance_swap,4m,weekly,gamma1__12m__1m,-0.0027656249147315556,2.2586283075572373,0.02266926718765039,-1.623892127263433,-0.08483302160498232,0.3666660684771846,0.655651557813627,-0.260547712342438,0.9323941407123443,0.7138681197315861,0.5120483441141125,0.7944413166151942,0.0021805717649452383,752.0,-0.0027656249147315556,2.2586283075572373,0.019903642272918836,0.6347361802938043,0.009167926135264742,740.0,0.0057672094217767755,1.5215978179421468,0.06405494232228852,0.43243243243243246,64.0,148.0,0.9580166913780348,,,
variance_swap,4m,weekly,gamma1__12m__6m,0.021576151160325005,-0.73113153562358,-0.010355982677795226,1.7759669422846325,1.3052785725242602,-0.35568809710487004,-0.5238751938010396,0.7841577467129105,0.19179800764136246,0.7220741599962475,0.6003653493117733,0.4329475547137349,0.00450589850251959,853.0,0.021576151160325005,-0.73113153562358,0.01122016848252978,1.0448354066610523,0.0071996615368803245,740.0,0.009802147943865802,2.3682422678960124,0.00893641405832038,0.47297297297297297,70.0,148.0,0.7702294780846527,,,
variance_swap,4m,weekly,gamma1__6m__1m,0.006509734948645037,-0.20058522063571482,0.009402341987909579,0.7215960782849997,0.2438715475361628,-0.04181182485106486,0.32505290442264473,0.13970695232526914,0.8073303057480601,0.966648708389537,0.7451410318722211,0.8888915331226548,0.0007965997630970945,752.0,0.006509734948645037,-0.20058522063571482,0.015912076936554616,0.5210108576492849,0.009167926135264742,740.0,-0.003913180935950722,-1.1761156050193307,0.8802256585582331,0.43243243243243246,64.0,148.0,0.9580166913780348,,,
variance_swap,4m,weekly,gamma2__12m__1m,0.008219513624423212,0.0039500409137736,-0.009671087875385375,-2.7658082005856706,0.5337494324046793,0.0034689438991937368,-0.4255918164850653,-0.6295778885804946,0.5935149037612639,0.9972321887716523,0.6704053044230693,0.5289707940783857,0.0025419272969847695,752.0,0.008219513624423212,0.0039500409137736,-0.0014515742509621631,-2.761858159671897,0.009167926135264742,740.0,-0.007549411827716401,-1.1334686228037802,0.8714912446982348,0.42567567567567566,63.0,148.0,0.9708440342628522,,,
variance_swap,4m,weekly,gamma2__12m__6m,0.018974073756400728,-1.0824606058481787,-0.021400854940061404,-0.5063437628928433,1.6900753599489322,-0.8266554651884999,-1.4053993891752836,-0.1816086076984891,0.09101353817861324,0.40843237024885004,0.15990254828708772,0.8558898932237012,0.004531899108383586,853.0,0.018974073756400728,-1.0824606058481787,-0.0024267811836606763,-1.588804368741022,0.0071996615368803245,740.0,-0.0039937720787450726,-0.27373738982619117,0.6078567790595397,0.5067567567567568,75.0,148.0,0.4672624927085505,,,
variance_swap,4m,weekly,gamma2__6m__1m,-0.011040078526294825,3.573739396869804,0.015547803599977136,-6.526162591369792,-0.7217748995660933,0.89811203247536,0.5938762885492309,-0.7254419352795888,0.4704328839632844,0.3691258247967033,0.5525948592686127,0.46818095438790963,0.0041523870341581,752.0,-0.011040078526294825,3.573739396869804,0.004507725073682311,-2.9524231944999877,0.009167926135264742,740.0,0.008950375381574394,1.449151399121335,0.0736476533217343,0.5,74.0,148.0,0.5327375072914495,,,
variance_swap,4m,weekly,hump_gamma0,-0.009687742533924251,111.0935474651122,0.022331268923352743,-88.02136669449874,-0.4927657560460285,0.8394330233957036,0.8731699157612471,-0.3642022962789636,0.6221781094855466,0.40122635898050285,0.3825704699762187,0.7157069523922904,0.005453316617739623,752.0,-0.009687742533924251,111.0935474651122,0.012643526389428492,23.072180770613457,0.009167926135264742,740.0,0.0076937170162217905,0.9465795949758135,0.17192652284668386,0.40540540540540543,60.0,148.0,0.9915792886215775,,,
variance_swap,4m,weekly,hump_gamma1,0.018315783676995337,-65.31276503501346,-0.016826905001208647,213.59482029029982,1.2187073453297221,-0.42331691966273444,-0.8675380849636579,0.6723936244544919,0.22295528905561268,0.6720640512833446,0.3856472538643938,0.5013331405174375,0.003499376596033832,752.0,0.018315783676995337,-65.31276503501346,0.0014888786757866895,148.28205525528637,0.009167926135264742,740.0,0.00012626205396060186,0.340539045828439,0.3667253117861199,0.49324324324324326,73.0,148.0,0.5973395216799096,,,
variance_swap,4m,weekly,hump_gamma2,0.014965261753694968,41.88081747158404,-0.03268402103882912,-416.6206639271195,1.1511743221630764,0.2065940811245451,-1.8543074660665322,-1.2064559963919952,0.249660526781047,0.8363268831256748,0.06369518459521568,0.22764171617046847,0.009109249496683902,752.0,0.014965261753694968,41.88081747158404,-0.017718759285134153,-374.7398464555355,0.009167926135264742,740.0,0.004301394484338306,1.2566586459341373,0.10443863437984319,0.5472972972972973,81.0,148.0,0.14260834359064153,,,
variance_swap,4m,monthly,gamma0__12m__1m,-0.034363240214727434,21.2300284366171,-0.06614951859316526,-20.510977687292137,-0.36747815213179186,3.0987284038374336,-0.5300569713842482,-3.180445343997461,0.7132623856901192,0.0019435309700266995,0.5960724311062031,0.0014704887532891104,0.2036733165578707,100.0,-0.034363240214727434,21.2300284366171,-0.10051275880789269,0.719050749324964,-0.11831993877935401,65.0,-6.128092611887046,-1.5799243464727275,0.9429379035524672,0.25,1.0,4.0,0.9375,,,
variance_swap,4m,monthly,gamma0__12m__6m,0.03492626227269286,-35.613552681515536,-0.14296315941370064,35.47249712779046,0.46177799653961804,-2.7978279289895553,-1.4108058904596936,2.8751609597329133,0.6442405315321889,0.005144751255730101,0.1583018571556707,0.004038215776922508,0.033370228328216345,124.0,0.03492626227269286,-35.613552681515536,-0.10803689714100778,-0.1410555537250744,-0.09672259478620633,65.0,-0.3915879585745041,-0.7387047716293575,0.7699568561580852,1.0,4.0,4.0,0.0625,,,
variance_swap,4m,monthly,gamma0__6m__1m,0.041229268399268555,14.069879590273086,-0.13050919381822734,-12.804973809959261,0.5029087679770634,1.7644113006470106,-1.19875948385057,-1.523892705412156,0.6150284163188352,0.07766275694493244,0.2306214809670335,0.1275355159820429,0.24535797228546563,100.0,0.041229268399268555,14.069879590273086,-0.0892799254189588,1.2649057803138248,-0.11831993877935401,65.0,-5.339930517153866,-1.5940435633436758,0.9445368609838826,0.25,1.0,4.0,0.9375,,,
variance_swap,4m,monthly,gamma1__12m__1m,-0.2847588108248119,371.353392904183,0.22366877071606087,-367.5527459551344,-1.8960256280914907,3.7389502920224937,1.4014647223830707,-3.6791424517313356,0.057956655761490235,0.00018479025811413903,0.16107514969421233,0.0002340195314911503,0.17171418888166734,100.0,-0.2847588108248119,371.353392904183,-0.06109004010875105,3.8006469490485983,-0.11831993877935401,65.0,-81.78083170221274,-1.3012505360136644,0.9034136438534025,1.0,4.0,4.0,0.0625,,,
variance_swap,4m,monthly,gamma1__12m__6m,-0.044612349967504156,-3.880942632745448,-0.01514446946608904,9.364347447152323,-0.6870418544893018,-0.2501048606041191,-0.17934003114553124,0.5647994851424349,0.49205635362975264,0.8025062571925748,0.8576707160430217,0.5722101572766276,0.052823840209211936,124.0,-0.044612349967504156,-3.880942632745448,-0.05975681943359319,5.4834048144068746,-0.09672259478620633,65.0,0.03734353703209381,0.8132210167198384,0.20804567587981732,1.0,4.0,4.0,0.0625,,,
variance_swap,4m,monthly,gamma1__6m__1m,0.021798458912436758,-39.51717002776544,0.000955399456781518,51.77957411867523,0.16200618735555447,-2.0244279471952793,0.010976590366309042,2.256877747068456,0.8713009814342189,0.04292613864413324,0.9912421238830508,0.024015714895025558,0.191625587762137,100.0,0.021798458912436758,-39.51717002776544,0.022753858369218276,12.26240409090979,-0.11831993877935401,65.0,-0.41862356271520085,-1.5629306194653183,0.9409655426429111,0.75,3.0,4.0,0.3125,,,
variance_swap,4m,monthly,gamma2__12m__1m,-0.15447597189201717,5.799567102552733,0.10452317596290467,9.072587199590247,-3.6202655801368335,1.6825248279339573,3.0761184484853588,1.1970819154822032,0.00029430078231965887,0.09246711464725588,0.002097145169248359,0.23127462803387944,0.06398139610410525,100.0,-0.15447597189201717,5.799567102552733,-0.0499527959291125,14.872154302142981,-0.11831993877935401,65.0,-0.00542420918931219,0.45200145043648693,0.32563396877049344,1.0,4.0,4.0,0.0625,,,
variance_swap,4m,monthly,gamma2__12m__6m,-0.001907926978309854,-1.7266254861168193,-0.14494914941610976,5.716461373886182,-0.0444320865988366,-0.5395922058342948,-2.736324744778418,0.797739687983095,0.964559985489084,0.589478292928924,0.006212967932746802,0.4250215673896952,0.17884351298076717,124.0,-0.001907926978309854,-1.7266254861168193,-0.1468570763944196,3.989835887769363,-0.09672259478620633,65.0,-0.11810549613071286,-0.17286665651968572,0.5686218793623972,1.0,4.0,4.0,0.0625,,,
variance_swap,4m,monthly,gamma2__6m__1m,-0.1417120291929575,0.47326060030249195,0.051212026664321696,-2.0832539908398338,-3.582536009751902,0.06003074409401752,1.1212719863774425,-0.10730194707990481,0.00034027469239924146,0.952131148591135,0.26217210604717867,0.9145494399161193,0.024553056663809136,100.0,-0.1417120291929575,0.47326060030249195,-0.0905000025286358,-1.6099933905373418,-0.11831993877935401,65.0,-0.01456688143878515,0.037213725400758395,0.4851572974529669,1.0,4.0,4.0,0.0625,,,
variance_swap,4m,monthly,hump_gamma0,-0.06730909245383379,-359.1271235569478,0.2666101715902061,759.7905414597939,-1.5841941999496254,-1.502242135653257,2.8772925948228703,1.385039882343042,0.11314953278207913,0.13303458655209868,0.004011034880226828,0.16604027265525312,0.28849552712642146,100.0,-0.06730909245383379,-359.1271235569478,0.19930107913637232,400.66341790284605,-0.11831993877935401,65.0,-1.5040247065723094,-1.9122775607092117,0.9720796987970307,0.25,1.0,4.0,0.9375,,,
variance_swap,4m,monthly,hump_gamma1,-0.010098098213244082,-1602.2286798367925,-0.05444297597042079,3055.777731105223,-0.12468783251104536,-1.6859160026548097,-0.702436642948684,2.159697203119994,0.9007706904710829,0.09181197920952446,0.4824069002687549,0.03079611786528636,0.12188968969865599,100.0,-0.010098098213244082,-1602.2286798367925,-0.06454107418366486,1453.5490512684307,-0.11831993877935401,65.0,-0.14745330537196777,0.40525766415202613,0.3426440611753744,1.0,4.0,4.0,0.0625,,,
variance_swap,4m,monthly,hump_gamma2,-0.04604654001897275,-5.3856786858515875,-0.10628902708998353,440.81112871852474,-1.0424793073076453,-0.017725608416196477,-1.76192491382832,0.6264283598348508,0.2971895142797545,0.9858577512935667,0.07808198462526456,0.531034012846459,0.12810811952225443,100.0,-0.04604654001897275,-5.3856786858515875,-0.1523355671089563,435.42545003267315,-0.11831993877935401,65.0,-0.09971991074715203,-0.3528298190858543,0.6378919863748329,1.0,4.0,4.0,0.0625,,,
variance_swap,6m,daily,gamma0__12m__1m,-0.00018190251625375885,-0.0029560516216096885,0.005021978119805478,0.09046620118914644,-0.06898309529608791,-0.038390894950123974,1.1963953864423493,0.8893235276601464,0.9450030754409963,0.9693760204091941,0.23154230087216487,0.37382923048568273,0.0015083183814328383,2446.0,-0.00018190251625375885,-0.0029560516216096885,0.004840075603551719,0.08751014956753675,0.00029815793235291174,1846.0,-0.0019865899243012297,-0.5545364786759727,0.7103941261273421,0.5698808234019501,1052.0,1846.0,1.0424115473998975e-09,,,
variance_swap,6m,daily,gamma0__12m__6m,-0.0005943125012983967,0.17992959264581396,0.0002337066381825078,-0.11730581681891285,-0.27434263489647687,0.829639005265343,0.06858210888897945,-0.36201255437738755,0.7838213229585548,0.4067429166709946,0.9453222603691058,0.7173426488087729,0.0005247775528900434,2782.0,-0.0005943125012983967,0.17992959264581396,-0.00036060586311588894,0.06262377582690111,0.0002938919742608013,1846.0,-0.0004663633840624737,-0.0795591043007164,0.5317060389464381,0.5054171180931745,933.0,1846.0,0.32917105417578707,,,
variance_swap,6m,daily,gamma0__6m__1m,0.0009077553330619619,-0.0678273367925787,0.004132565660141672,0.17635045967181542,0.33621419869423186,-0.6273773825979585,0.9896479890442109,1.2776012852360525,0.7367093465142951,0.530411889857683,0.3223462051636061,0.20139004717874853,0.0016550608599651406,2446.0,0.0009077553330619619,-0.0678273367925787,0.005040320993203634,0.10852312287923672,0.00029815793235291174,1846.0,-0.002200217294948903,-0.6129206299268917,0.7300355891495942,0.537919826652221,993.0,1846.0,0.0006048797226959915,,,
variance_swap,6m,daily,gamma1__12m__1m,0.013094590823451562,0.5515632969171166,-0.007584784995757353,-0.1770499842204533,1.3254921744233925,0.25539887796928296,-0.7551668120946039,-0.08181680459462723,0.1850079632611259,0.7984150373139107,0.45014889908704414,0.9347923927418096,0.007851605205716927,2446.0,0.013094590823451562,0.5515632969171166,0.005509805827694209,0.3745133126966633,0.00029815793235291174,1846.0,0.0020557302507435704,2.3561224573382447,0.00923341442372705,0.4507042253521127,832.0,1846.0,0.9999898959170579,,,
variance_swap,6m,daily,gamma1__12m__6m,0.0012351864727777786,0.18366342094276222,-0.0005819488072440592,-0.0057715993553870484,0.45610328985853194,0.4154172190287418,-0.18821007017776564,-0.012187478887516312,0.6483157045619953,0.6778365035858709,0.8507119786975411,0.9902760394853009,0.0008372712596466103,2782.0,0.0012351864727777786,0.18366342094276222,0.0006532376655337194,0.17789182158737518,0.0002938919742608013,1846.0,0.002842346768160864,2.1643650730585833,0.015218171080636549,0.4658721560130011,860.0,1846.0,0.998446363791672,,,
variance_swap,6m,daily,gamma1__6m__1m,0.012192970372142013,-1.3994431486390702,-0.006405935648839243,1.8705821795288335,1.5499093045236592,-0.8177612912003404,-0.7865365214596559,1.0901020668780366,0.12116328608121599,0.4134935050402744,0.4315532316488909,0.2756681859487746,0.005927050652571708,2446.0,0.012192970372142013,-1.3994431486390702,0.005787034723302769,0.4711390308897634,0.00029815793235291174,1846.0,-0.002482388933040758,0.6141910333433699,0.26954454895977054,0.4452871072589382,822.0,1846.0,0.9999988737054727,,,
variance_swap,6m,daily,gamma2__12m__1m,-0.00020592482549955122,-0.11470333167639529,0.0038305653565933566,0.9178298421576438,-0.05957926915621626,-0.32438964085127703,0.9075487446586091,1.4805400063757252,0.9524907298490761,0.7456430614978935,0.36411668481585935,0.13872919241633103,0.0017364108426167757,2446.0,-0.00020592482549955122,-0.11470333167639529,0.0036246405310938054,0.8031265104812486,0.00029815793235291174,1846.0,-6.273957868452307e-05,0.7790857441945961,0.21796460359264686,0.43066088840736727,795.0,1846.0,0.9999999989575884,,,
variance_swap,6m,daily,gamma2__12m__6m,0.0030159649094507667,-0.3648179752744871,-0.004060466297333101,0.19694026857613423,1.3965760720848432,-1.1394315946065596,-1.583744025221219,0.42113828711902984,0.16254108990305616,0.2545231843953364,0.11325198180915183,0.6736541050270991,0.001302682501705843,2782.0,0.0030159649094507667,-0.3648179752744871,-0.0010445013878823345,-0.1678777066983529,0.0002938919742608013,1846.0,-0.0020578726481799148,-0.6742690387872915,0.7499298578647162,0.5227518959913326,965.0,1846.0,0.0266773629215291,,,
variance_swap,6m,daily,gamma2__6m__1m,-0.005327272545695117,1.008579775251107,0.01030338143447397,0.4851228540631651,-1.5894620490151434,1.2601262220360467,2.47080519268907,0.4413099898310381,0.11195611558454925,0.20762383223242542,0.013480923348645828,0.6589885949510654,0.003108459091850091,2446.0,-0.005327272545695117,1.008579775251107,0.0049761088887788525,1.4937026293142721,0.00029815793235291174,1846.0,-0.008098548023644181,-1.5207192402648069,0.9358348458524912,0.4322860238353196,798.0,1846.0,0.9999999975531346,,,
variance_swap,6m,daily,hump_gamma0,0.003823541746449823,-14.24536935318118,-0.00012103938172466889,59.00890726321863,1.2945449398215039,-0.8852541188375421,-0.030431734823001124,2.1668778892542333,0.19547725690406104,0.3760195895991121,0.9757227358413237,0.030244166316363525,0.0022945985631728227,2446.0,0.003823541746449823,-14.24536935318118,0.0037025023647251545,44.76353791003745,0.00029815793235291174,1846.0,-0.005450322253106599,-0.03555796125223865,0.5141825854161373,0.5222101841820151,964.0,1846.0,0.02968331089242483,,,
variance_swap,6m,daily,hump_gamma1,0.00240747480185597,-33.20211081112361,0.004771119590801913,141.23843916650097,1.2367501586710457,-1.5593042339191,1.1301123369451453,2.082097667428791,0.2161798509009527,0.11892439011498271,0.2584288919418761,0.03733354956930479,0.0027812165862859395,2446.0,0.00240747480185597,-33.20211081112361,0.007178594392657884,108.03632835537735,0.00029815793235291174,1846.0,-0.0005638873767903618,0.4008092052128816,0.34428030052932634,0.4745395449620802,876.0,1846.0,0.9864988757717665,,,
variance_swap,6m,daily,hump_gamma2,0.0024526921291409187,-70.94463385712731,-0.005299285917283367,36.474391515605085,1.4061914572184664,-1.3461483425202985,-1.6724603759347505,0.46730437686747356,0.15966728021691134,0.17825468076187545,0.09443357509555979,0.6402821254424265,0.0015789512639994285,2446.0,0.0024526921291409187,-70.94463385712731,-0.0028465937881424486,-34.47024234152223,0.00029815793235291174,1846.0,-0.004052101657042062,-1.0005669570311682,0.8414818941825799,0.4739978331527627,875.0,1846.0,0.9880291691642994,,,
